t2A_X0t0	t3A_X0t1	t4A_X0t2	t5A_X0t3	t6A_X0t4	t7A_X0t5	t8A_X0t6	t2B_X1t0	t3B_X1t1	t4B_X1t2	t5B_X1t3	t6B_X1t4	t7B_X1t5	t8B_X1t6	t2C_X2t0	t3C_X2t1	t4C_X2t2	t5C_X2t3	t6C_X2t4	t7C_X2t5	t8C_X2t6	t2A_Y0t0	t3A_Y0t1	t4A_Y0t2	t5A_Y0t3	t6A_Y0t4	t7A_Y0t5	t8A_Y0t6	t2B_Y1t0	t3B_Y1t1	t4B_Y1t2	t5B_Y1t3	t6B_Y1t4	t7B_Y1t5	t8B_Y1t6	t2C_Y2t0	t3C_Y2t1	t4C_Y2t2	t5C_Y2t3	t6C_Y2t4	t7C_Y2t5	t8C_Y2t6	R0	R1	R2	R3	R4	R5	D0	D1	D2	D3	D4	D5	signedCPS1	signedCPS2	signedCPS3	signedCPS4	signedCPS5	signedCPD1	signedCPD2	signedCPD3	signedCPD4	signedCPD5	FDR_S1	FDR_S2	FDR_S3	FDR_S4	FDR_S5	FDR_D1	FDR_D2	FDR_D3	FDR_D4	FDR_D5
Ga0196617_10002639	3.07942	3.16196	3.15747	3.15088	3.00295	3.02729	2.89	2.98133	3.05309	3.11644	3.1221	3.09857	3.05338	3.04508	2.96089	3.07152	3.13364	3.15032	3.08283	3.04114	3.02965	3.38854	3.44261	3.46217	3.45961	3.45713	3.4679	3.42581	3.42659	3.43612	3.48331	3.46397	3.46306	3.41599	3.41473	3.4148	3.43155	3.43669	3.46217	3.45818	3.45777	3.4426	0.1653788490493878	0.1614828894236493	0.11675760117658056	0.10104919933710306	0.09657018407365128	0.09593084953024449	0.01165389778620767	0.01165389778620767	0.01165389778620767	0.01165389778620767	0.01165389778620767	0.01165389778620767	-0.086	-0.602	-0.324	-0.089	-0.029	-0.0	-0.0	-0.0	-0.0	-0.0	0.6226486604225656	0.19522516556291394	0.3699476236663432	0.6169955585165443	0.757986481316158	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002644	3.00526	2.97834	2.98144	2.96041	2.86467	2.83191	2.86426	2.92498	2.9129	2.98917	2.9739	2.91118	2.88496	2.88918	2.88052	2.93541	3.01527	3.0042	2.89299	2.8693	2.88859	3.2144	3.24334	3.23754	3.24576	3.19688	3.1436	3.14953	3.19424	3.24759	3.24245	3.24892	3.17017	3.18876	3.13891	3.20391	3.23953	3.24676	3.24252	3.19062	3.16281	3.1449	0.21794644767519958	0.1902911144227491	0.14135797919664336	0.11642253716309517	0.1198314260663469	0.1207749508786742	0.020594146994462686	0.02060246528650118	0.02060246528650118	0.02060246528650118	0.02060246528650118	0.02060246528650118	-0.264	-0.564	-0.376	0.078	0.041	0.001	-0.0	-0.0	-0.0	-0.0	0.41724061718098404	0.21267508710801397	0.33010858725761777	0.6356762440141576	0.7209694782739433	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002649	3.00313	3.04976	3.06015	3.04066	2.9546	2.93746	2.91133	2.9247	2.98486	3.04147	3.04572	3.00867	2.97462	2.97707	2.87843	3.00064	3.0512	3.08114	2.99677	2.97804	2.97088	3.30997	3.30897	3.32626	3.29893	3.32118	3.31491	3.30272	3.2885	3.31819	3.30927	3.31317	3.32135	3.32095	3.31151	3.3032	3.30989	3.2993	3.32072	3.32188	3.31861	3.30935	0.07339431099948039	0.07311750710064584	0.07292139234772861	0.0729039333347505	0.07266128595094996	0.07196782618491118	0.007827773735943724	0.007827773735943724	0.007827773735943724	0.007827773735943724	0.007827773735943724	0.007827773735943724	-0.02	-0.015	-0.01	-0.017	-0.026	-0.0	-0.0	-0.0	-0.0	-0.0	0.7930529468392336	0.8142515669515664	0.8362391214256109	0.8057251870324185	0.768990563755141	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002651	3.06961	3.0731	3.09713	3.08755	3.00145	2.95178	2.95606	3.02117	3.03374	3.0899	3.0941	3.0321	2.99894	2.96674	2.98645	3.04713	3.11598	3.12126	3.0085	2.98719	2.97018	3.25777	3.27167	3.29683	3.31095	3.31732	3.32351	3.33058	3.2458	3.28017	3.30247	3.30322	3.3114	3.32124	3.34434	3.23655	3.29397	3.30621	3.31751	3.29728	3.32183	3.33529	0.10800566583605042	0.10336377584104835	0.10191387998061023	0.10167561613942482	0.10183157135105368	0.10186267885940933	0.009138513087470317	0.009138513087470317	0.009138513087470317	0.009138513087470317	0.009138513087470317	0.009138513087470317	-0.124	-0.061	-0.014	0.013	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.5636165254237286	0.6709539956011727	0.8187050499445055	0.8231483748987121	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002652	3.04312	3.11444	3.11651	3.09327	2.97547	2.95962	2.92411	3.00239	3.02947	3.09368	3.07185	3.04555	3.00654	2.97706	2.9484	3.05546	3.10887	3.12786	3.02995	2.9899	2.9661	3.24334	3.26762	3.23484	3.27565	3.21707	3.15693	3.15849	3.25305	3.27309	3.26218	3.2651	3.19482	3.18348	3.12223	3.2302	3.25061	3.24904	3.26125	3.21722	3.17363	3.17199	0.12172235123851158	0.11917312429247949	0.1152624908247555	0.05303965836574233	0.053108145785077124	0.05392296694816631	0.01402862589901007	0.01402862589901007	0.01402862589901007	0.01402862589901007	0.01402862589901007	0.01402862589901007	-0.054	-0.076	-0.937	0.01	0.022	-0.0	-0.0	-0.0	-0.0	-0.0	0.6875907448821604	0.639273643092105	0.030405263157894755	0.8362391214256109	0.7848037090827835	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002655	3.0074	3.02159	3.03959	3.00722	2.90292	2.85348	2.8702	2.94022	2.94123	3.02484	3.00779	2.95448	2.92398	2.90987	2.88599	2.96582	3.04005	3.05521	2.92585	2.90948	2.92	3.2258	3.26627	3.28554	3.29845	3.28665	3.27438	3.26542	3.23788	3.27065	3.27066	3.29851	3.29134	3.24918	3.2843	3.22938	3.26496	3.27566	3.29951	3.26469	3.26554	3.30278	0.14412721477977228	0.12205959169866717	0.10643919280394332	0.09084397192635695	0.09117340423451689	0.0979193876769418	0.011089375681018815	0.011089375681018815	0.011089375681018815	0.011089375681018815	0.011089375681018815	0.011089375681018815	-0.313	-0.336	-0.323	0.019	0.133	-0.0	-0.0	-0.0	-0.0	-0.0	0.3781694995278562	0.36003557114228446	0.3708355899419728	0.7975417058148027	0.5500259955752212	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002662	3.05416	3.06674	3.07918	3.03169	2.89913	2.90207	2.86979	2.93989	2.98131	3.03275	3.0446	2.99386	2.98171	2.92864	2.90587	3.00238	3.07083	3.09188	2.96253	2.95902	2.91026	3.18385	3.23287	3.16399	3.17458	3.10043	3.07629	3.11017	3.18499	3.25101	3.20606	3.16676	3.10713	3.03944	3.0868	3.17343	3.2598	3.20479	3.19887	3.06336	3.07871	3.06321	0.2678652428570872	0.1005345141162804	0.09922668105780315	0.09831907926355618	0.10228935388623979	0.13980173067264567	0.02119497257718476	0.02118838986193791	0.02118838986193791	0.02118838986193791	0.02118838986193791	0.02117147848861188	-0.98	-0.04	-0.034	0.092	0.459	-0.002	-0.0	-0.0	-0.0	-0.001	0.011814814814814825	0.7236586888657643	0.7424119178082187	0.6119792184323467	0.27553535353535347	0.9710849056603774	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_10002663	3.13116	3.08482	3.10317	3.08245	2.97019	2.97477	2.94445	3.00092	3.04477	3.09338	3.10176	3.05501	3.0283	2.96688	2.95152	3.06563	3.11531	3.14124	3.02967	3.01494	2.97272	3.29	3.32001	3.24933	3.28023	3.21123	3.15727	3.15184	3.2865	3.30345	3.27366	3.27414	3.18133	3.17691	3.16392	3.28426	3.29206	3.27831	3.27561	3.19417	3.16635	3.16916	0.16335262231307326	0.08746421506176894	0.08390395581868125	0.07450283349815467	0.07586894175738357	0.0802969130554993	0.015898895228576477	0.015898895228576477	0.015904896626333685	0.015904896626333685	0.015904896626333685	0.015904896626333685	-0.744	-0.097	-0.178	0.03	0.079	-0.0	0.001	-0.0	-0.0	-0.0	0.12290922401171306	0.6030451582867782	0.49549426417568	0.7548863871635605	0.6340632328308204	0.995220297029703	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002665	3.05349	3.07858	3.09849	3.07591	2.97184	2.9468	2.93536	3.0057	3.01053	3.06943	3.06022	3.02257	3.00162	2.99041	2.95508	3.02284	3.08848	3.11501	3.00478	2.98964	2.98464	3.21654	3.26451	3.27551	3.2849	3.24337	3.19298	3.19831	3.23124	3.24147	3.27103	3.28366	3.23811	3.23112	3.17948	3.22166	3.25243	3.29922	3.29187	3.21962	3.22581	3.16551	0.20990329637559402	0.20908027924512815	0.16684628795771622	0.11072085576500963	0.11162937118808468	0.11196356173260778	0.02009870984394372	0.02009870984394372	0.02009870984394372	0.02009870984394372	0.02009870984394372	0.02009870984394372	-0.062	-0.385	-0.68	0.044	0.03	-0.0	-0.0	-0.0	-0.0	-0.0	0.6689817208271784	0.324240248728095	0.15510495283018877	0.7120581994070834	0.7548863871635605	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_1000267	2.91773	2.9779	2.97405	2.95564	2.86358	2.81225	2.80716	2.85819	2.92215	2.94519	2.9524	2.8917	2.86224	2.87644	2.8078	2.91951	2.97679	2.98133	2.90675	2.86407	2.85207	3.26695	3.30962	3.28155	3.2903	3.30626	3.2561	3.29068	3.29134	3.30894	3.27351	3.31779	3.27933	3.25447	3.27608	3.26949	3.30952	3.29268	3.28342	3.284	3.27115	3.29119	0.09054687068988398	0.08698499849455804	0.08674276172907547	0.08655126696356603	0.0863615096063759	0.08836619274542921	0.010214527086177835	0.010214527086177835	0.010214527086177835	0.010214527086177835	0.010214527086177835	0.010214527086177835	-0.099	-0.013	-0.013	-0.007	0.063	-0.0	-0.0	-0.0	-0.0	-0.0	0.6000982604607425	0.8231483748987121	0.8231483748987121	0.8492449134527783	0.666433923578751	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002676	3.00481	2.9826	3.00778	2.94548	2.84749	2.82439	2.82002	2.89824	2.90094	2.96746	2.96957	2.93401	2.90765	2.8547	2.8634	2.92256	2.99206	3.02277	2.89447	2.88193	2.85538	3.18337	3.21979	3.20348	3.19548	3.19101	3.14671	3.15891	3.18683	3.19688	3.20279	3.18323	3.19117	3.18495	3.15291	3.20423	3.14032	3.21377	3.16599	3.19555	3.18435	3.19455	0.13803054918375973	0.1379452327410708	0.13689112039884638	0.136711171219643	0.13592502959226224	0.13603271258314592	0.017653951956222904	0.017653951956222904	0.017653951956222904	0.017653951956222904	0.017653951956222904	0.017656153348725293	-0.023	-0.054	-0.015	-0.028	0.038	-0.0	-0.0	-0.0	-0.0	0.001	0.7801637299771161	0.6875907448821604	0.8142515669515664	0.7618017284569132	0.7298992618323921	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_10002677	3.00747	2.96868	2.98253	2.9556	2.87521	2.84945	2.84866	2.91186	2.91024	2.98035	2.97388	2.90676	2.90778	2.89672	2.86011	2.93336	2.9993	3.01109	2.90946	2.88526	2.88901	3.27041	3.29099	3.31109	3.29471	3.29965	3.28239	3.28081	3.26164	3.30359	3.30258	3.30874	3.2955	3.28118	3.2768	3.26306	3.30232	3.30213	3.31606	3.29167	3.28043	3.27438	0.14107861316100923	0.09942510610519828	0.07707483947370809	0.07436127471882868	0.07425806407046961	0.07429141263317338	0.009751936337357917	0.009751936337357917	0.009751936337357917	0.009751936337357917	0.009751936337357917	0.009751936337357917	-0.497	-0.453	-0.089	-0.005	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.2516669128508124	0.27926560424966795	0.6169955585165443	0.8563355229914095	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_1000268	2.97552	3.01173	3.01398	3.00028	2.94067	2.89742	2.88778	2.9084	2.97737	3.00488	3.01572	2.9663	2.93927	2.91546	2.86788	2.98846	3.02895	3.03285	2.95992	2.94261	2.90672	3.25534	3.30039	3.28283	3.28512	3.28668	3.26271	3.2723	3.26924	3.29005	3.28567	3.28431	3.27432	3.2723	3.26947	3.26205	3.27182	3.30256	3.26855	3.28622	3.27401	3.28015	0.1281224779189308	0.07404332869017492	0.07104226148166491	0.07099569797967213	0.07096266875715929	0.07111528764517153	0.008890270797248575	0.008890270797248575	0.00889608241788989	0.00889608241788989	0.00889608241788989	0.00889608241788989	-0.815	-0.109	-0.015	-0.007	0.016	-0.0	0.001	-0.0	-0.0	-0.0	0.0859127789046653	0.5861083210241257	0.8142515669515664	0.8492449134527783	0.8099710836335308	0.995220297029703	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002686	2.90254	2.96275	2.96	2.92185	2.79916	2.78775	2.76704	2.85285	2.84398	2.9365	2.91716	2.88108	2.84519	2.82435	2.80268	2.86441	2.95227	2.96836	2.85801	2.8333	2.82207	3.21209	3.27499	3.25616	3.27872	3.25989	3.20555	3.21419	3.20362	3.27841	3.26304	3.27627	3.24114	3.22683	3.21227	3.2056	3.27117	3.24781	3.28527	3.24575	3.22199	3.22399	0.2514804156403615	0.10670190796887086	0.10472529847503675	0.10146391214172742	0.10093794351429208	0.10090359580316957	0.014178602973019615	0.014178602973019615	0.014178602973019615	0.014178602973019615	0.014178602973019615	0.014178602973019615	-0.954	-0.054	-0.082	-0.023	-0.028	-0.0	-0.0	-0.0	-0.0	-0.0	0.02432666666666668	0.6875907448821604	0.6282796411023284	0.7801637299771161	0.7618017284569132	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002687	2.86233	2.94869	2.96415	2.93187	2.82532	2.81073	2.7913	2.8192	2.8741	2.9557	2.93893	2.85655	2.84313	2.84678	2.75761	2.90025	2.9883	2.9615	2.8226	2.86331	2.84081	3.18597	3.22495	3.23167	3.23656	3.21896	3.22904	3.22712	3.16886	3.23286	3.23092	3.23304	3.22181	3.2299	3.23687	3.17669	3.21946	3.23883	3.21945	3.22767	3.23479	3.23737	0.1487779171593831	0.06618918922031228	0.06549996066064129	0.06549726496989502	0.06551813923684978	0.06563701823328646	0.007514579373826146	0.007514579373826146	0.007514579373826146	0.007514579373826146	0.007514579373826146	0.007514579373826146	-0.972	-0.032	-0.009	0.001	0.007	-0.0	-0.0	-0.0	-0.0	-0.0	0.01611235955056181	0.7478044117647054	0.8408502170767	0.865441962478067	0.8492449134527783	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002689	2.97403	3.01224	3.02821	3.00593	2.91035	2.88735	2.86261	2.9142	2.94181	3.025	3.00751	2.95185	2.9257	2.91464	2.86743	2.96737	3.04587	3.03911	2.93114	2.92574	2.90406	3.17815	3.21929	3.23949	3.22966	3.23011	3.22191	3.20628	3.16441	3.22825	3.22807	3.2308	3.23442	3.22219	3.21675	3.17922	3.2169	3.22808	3.21955	3.23196	3.22738	3.22179	0.1553246427233397	0.08276201857809146	0.07506061941332609	0.07478087818603327	0.07447183544199233	0.07428465756050612	0.009422404452743846	0.009422404452743846	0.009422404452743846	0.009422404452743846	0.009422404452743846	0.009422404452743846	-0.837	-0.176	-0.017	-0.015	-0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.07615990990990991	0.49825869353266156	0.8057251870324185	0.8142515669515664	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002692	2.91205	2.93235	2.94299	2.90815	2.83184	2.77801	2.74833	2.83304	2.85346	2.92588	2.9264	2.84719	2.845	2.82276	2.79801	2.89258	2.9717	2.91481	2.81151	2.83614	2.82897	3.21796	3.27992	3.27418	3.26871	3.24431	3.22984	3.2201	3.24444	3.27544	3.26415	3.27371	3.20804	3.23009	3.23916	3.2385	3.25722	3.27057	3.26151	3.22501	3.24166	3.24056	0.17191624357759666	0.0775171047449209	0.07518835627922262	0.07507675730193168	0.07535490558902991	0.07599079767840017	0.010568840368454345	0.010568840368454345	0.010568840368454345	0.010568840368454345	0.010568840368454345	0.010568840368454345	-0.949	-0.07	-0.006	0.013	0.031	-0.0	-0.0	-0.0	-0.0	-0.0	0.026496969696969717	0.6518059378686588	0.8529865424430638	0.8231483748987121	0.7514806099645057	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002693	2.96844	2.99238	3.00256	2.97606	2.89257	2.84898	2.8524	2.91992	2.93738	2.99203	2.9864	2.91555	2.89194	2.89018	2.86085	2.96544	3.03005	3.00903	2.89838	2.88984	2.8798	3.19202	3.2546	3.24178	3.25716	3.26996	3.24042	3.27381	3.21276	3.25615	3.24925	3.24691	3.23204	3.25366	3.27898	3.19382	3.22635	3.28493	3.23515	3.24105	3.2571	3.29135	0.18149596001727863	0.13161590317686803	0.1263962268740845	0.127036184176856	0.12892833966587725	0.14278979902109815	0.014046725496178995	0.01405530145401042	0.01405530145401042	0.01405530145401042	0.01405530145401042	0.01405530145401042	-0.638	-0.113	0.041	0.06	0.246	0.001	-0.0	-0.0	-0.0	-0.0	0.17698855359001048	0.5805017552657971	0.7209694782739433	0.6737734856728326	0.4319769016328156	0.9838059701492538	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002694	2.9707	2.9945	3.00831	2.97913	2.89466	2.86228	2.84745	2.92842	2.943	3.00053	2.98656	2.90935	2.88814	2.90104	2.87064	2.96885	3.03412	3.00945	2.89571	2.8895	2.88877	3.21931	3.26615	3.27256	3.24757	3.26743	3.25147	3.27749	3.21197	3.2519	3.25909	3.27478	3.27331	3.25327	3.27766	3.22273	3.24586	3.28583	3.25984	3.23831	3.25773	3.29166	0.13098195491033104	0.1091073407273154	0.10277413608012889	0.10266710114125889	0.10351248556267786	0.11211723751331211	0.011244624518166648	0.011244624518166648	0.011244624518166648	0.011244624518166648	0.011244624518166648	0.011244624518166648	-0.417	-0.178	-0.021	0.038	0.186	-0.0	-0.0	-0.0	-0.0	-0.0	0.3013888548683404	0.49549426417568	0.7883629783967535	0.7298992618323921	0.4866092960592791	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002710	2.867	3.00734	3.0156	3.01564	2.97198	2.97718	2.90137	2.81658	2.92711	2.97318	3.00449	3.01536	3.00343	3.01597	2.79403	2.94823	2.98274	3.03519	3.01859	2.97584	3.00151	3.15806	3.19585	3.17992	3.24188	3.24238	3.22936	3.22832	3.16491	3.2034	3.19538	3.24218	3.22104	3.21265	3.23621	3.15318	3.18976	3.22209	3.22065	3.22576	3.21746	3.24687	0.15239277707371732	0.14097165814935098	0.13815036492278293	0.1265879428597696	0.1244001285622118	0.12546672472476506	0.014115377747951218	0.014115377747951218	0.014115377747951218	0.014124386745459738	0.014124386745459738	0.014124386745459738	-0.233	-0.112	-0.327	-0.082	0.045	-0.0	-0.0	0.002	-0.0	-0.0	0.4425961464354527	0.5822592869608573	0.36712090063631897	0.6282796411023284	0.7093754535415676	0.995220297029703	0.995220297029703	0.9710849056603774	0.995220297029703	0.995220297029703
Ga0196617_10002711	2.78974	2.93376	2.90656	2.94147	2.90606	2.90908	2.8431	2.76321	2.84352	2.88094	2.93146	2.95415	2.92979	2.92669	2.71889	2.85297	2.88383	2.97625	2.96129	2.91387	2.92266	3.16714	3.23233	3.17959	3.24505	3.23414	3.15585	3.26772	3.19198	3.21696	3.17649	3.22099	3.17897	3.23656	3.25987	3.17828	3.20757	3.22169	3.21126	3.20439	3.19222	3.26642	0.14316393286766715	0.1381896703332684	0.1377226767296382	0.13496361282249425	0.13470844809800403	0.1850548664209301	0.015571557289382537	0.015571557289382537	0.015571557289382537	0.015571557289382537	0.015571557289382537	0.01556554887234117	-0.096	-0.043	-0.073	-0.056	0.535	-0.0	-0.0	-0.0	-0.0	-0.001	0.6048496066635815	0.7152140766979821	0.6457590918223828	0.6834584862786223	0.2291353322528363	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_10002712	2.82026	2.90803	2.91278	2.93197	2.87301	2.88972	2.81825	2.79708	2.84833	2.86067	2.92613	2.91648	2.90463	2.90071	2.76332	2.85514	2.89668	2.95089	2.9163	2.88067	2.89102	3.18067	3.19067	3.16034	3.17963	3.18499	3.18219	3.19461	3.17328	3.17712	3.16365	3.1839	3.20147	3.18706	3.18664	3.18833	3.16944	3.17455	3.17025	3.18511	3.18418	3.20126	0.056253810541765766	0.0562700137382251	0.05637496220457817	0.05639163016817763	0.05639163016817763	0.05644120402829036	0.006363967859788547	0.006363967859788547	0.006363967859788547	0.006363967859788547	0.006363967859788547	0.006363967859788547	0.001	0.006	0.001	-0.0	0.003	-0.0	-0.0	-0.0	-0.0	-0.0	0.865441962478067	0.8529865424430638	0.865441962478067	0.8661858935641901	0.862323777286543	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002713	2.79549	2.89273	2.88389	2.90142	2.86919	2.87734	2.80485	2.76283	2.82458	2.84875	2.89799	2.90109	2.89737	2.89231	2.74737	2.85253	2.86099	2.91923	2.8987	2.8761	2.86998	3.1934	3.20705	3.22715	3.23628	3.2413	3.22307	3.21683	3.187	3.2098	3.21269	3.23308	3.22595	3.24329	3.23328	3.18714	3.20677	3.22342	3.22571	3.23521	3.22375	3.24308	0.08717524173017129	0.08232606378997025	0.07327686055376235	0.06581393611181016	0.06423945672671885	0.06388618474357508	0.0070972458926973426	0.0070972458926973426	0.0070972458926973426	0.0070972458926973426	0.0070972458926973426	0.0070972458926973426	-0.127	-0.277	-0.291	-0.068	-0.02	-0.0	-0.0	-0.0	-0.0	-0.0	0.5592824919441459	0.40786082474226787	0.393169216921692	0.6554823438106322	0.7930529468392336	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002715	2.84624	2.91899	2.92217	2.9313	2.90342	2.9073	2.85379	2.82968	2.8797	2.89526	2.93533	2.9137	2.91471	2.91483	2.81573	2.87411	2.9178	2.9498	2.92084	2.89537	2.90956	3.12464	3.15315	3.13119	3.16688	3.1671	3.13485	3.15331	3.14753	3.14336	3.11063	3.1778	3.16135	3.12283	3.16762	3.14158	3.1158	3.18118	3.13976	3.10317	3.15443	3.1952	0.09135294390614145	0.09107487502684754	0.09103452712972085	0.09098777435139174	0.09110372637556907	0.09384997434518556	0.010879991477948697	0.010879991477948697	0.010879991477948697	0.010879991477948697	0.010879991477948697	0.010879991477948697	-0.021	-0.008	-0.007	0.01	0.071	-0.0	-0.0	-0.0	-0.0	-0.0	0.7883629783967535	0.8451763879128598	0.8492449134527783	0.8362391214256109	0.6499404196357876	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10002716	2.83856	2.95433	2.96576	2.98635	2.92735	2.92916	2.8536	2.82432	2.88518	2.92279	2.96796	2.96695	2.94205	2.94586	2.80858	2.9093	2.93843	2.98954	2.9594	2.92721	2.92266	3.17366	3.20402	3.19544	3.20492	3.21311	3.17437	3.19875	3.18532	3.19247	3.17248	3.2222	3.2112	3.18363	3.19697	3.18575	3.17825	3.21799	3.19883	3.18728	3.18042	3.21575	0.08840735423047268	0.08787196369793918	0.08762300977808413	0.08682680857159	0.08636854247861854	0.08718751847415909	0.010341982073819245	0.010341982073819245	0.010341982073819245	0.010341982073819245	0.010341982073819245	0.010341982073819245	-0.027	-0.021	-0.044	-0.02	0.028	-0.0	-0.0	-0.0	-0.0	-0.0	0.7652968345855395	0.7883629783967535	0.7120581994070834	0.7930529468392336	0.7618017284569132	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
